Date,Year,Month,WeekOfYear,DayOfWeek,DayOfYear,Hour,Data Entity,Severity,Latitude,Longitude ,Intersection Id
2017-02-05,2017,2,5,6,36,21,DTB,2.0,7.1083614,-73.1297881,8
2017-02-05,2017,2,5,6,36,19,DTB,4.0,7.1166714,-73.1229318,499
2017-02-05,2017,2,5,6,36,8,DTB,2.0,7.1274549,-73.1191323,1
2017-02-05,2017,2,5,6,36,7,DTB,2.0,7.1069596,-73.1373742,123
2017-02-05,2017,2,5,6,36,10,DTB,2.0,7.1360252,-73.125948,67
2017-02-05,2017,2,5,6,36,14,DTB,2.0,7.1211759,-73.1345914,1039
2017-02-05,2017,2,5,6,36,18,DTB,4.0,7.1141607,-73.1262073,209
2017-02-05,2017,2,5,6,36,22,DTB,4.0,7.1211974,-73.1193572,50
2017-02-05,2017,2,5,6,36,16,DTB,4.0,7.1175186,-73.1253708,255
2017-02-05,2017,2,5,6,36,18,DTB,2.0,7.1288156,-73.1236697,683
2017-02-05,2017,2,5,6,36,19,DTB,2.0,7.1111713,-73.1202864,259
2017-02-06,2017,2,6,0,37,18,DTB,4.0,7.0907858,-73.1192174,117
2017-02-06,2017,2,6,0,37,21,DTB,2.0,7.0879932,-73.1297069,87
2017-02-06,2017,2,6,0,37,7,DTB,4.0,7.119349,-73.1227416,0
2017-02-06,2017,2,6,0,37,12,DTB,2.0,7.1240918,-73.1123039,294
2017-02-06,2017,2,6,0,37,7,DTB,2.0,7.1358825,-73.1267798,290
2017-02-06,2017,2,6,0,37,7,DTB,2.0,7.1318061,-73.1174394,258
2017-02-06,2017,2,6,0,37,18,DTB,2.0,7.1082916,-73.1141008,96
2017-02-06,2017,2,6,0,37,18,DTB,4.0,7.1069596,-73.1373742,123
2017-02-06,2017,2,6,0,37,16,DTB,2.0,7.0826398,-73.1175845,1125
2017-02-06,2017,2,6,0,37,12,DTB,4.0,7.1072263,-73.1151009,10
2017-02-06,2017,2,6,0,37,9,DTB,4.0,7.1113999,-73.1078056,670
2017-02-06,2017,2,6,0,37,10,DTB,4.0,7.1248543,-73.1117763,787
2017-02-06,2017,2,6,0,37,9,DTB,4.0,7.0807517,-73.1235546,154
2017-02-07,2017,2,6,1,38,20,DTB,4.0,7.1337052,-73.1255183,788
2017-02-07,2017,2,6,1,38,19,DTB,2.0,7.122761,-73.128733,2
2017-02-07,2017,2,6,1,38,18,DTB,2.0,7.1442628,-73.1255962,687
2017-02-08,2017,2,6,2,39,12,DTB,4.0,7.1131379,-73.1104069,54
2017-02-08,2017,2,6,2,39,17,DTB,4.0,7.1027487,-73.1235619,412
2017-02-08,2017,2,6,2,39,11,DTB,2.0,7.0833586,-73.1226181,395
2017-02-08,2017,2,6,2,39,8,DTB,2.0,7.104183,-73.1404311,228
2017-02-08,2017,2,6,2,39,8,DTB,4.0,7.1201721,-73.1272586,113
2017-02-08,2017,2,6,2,39,16,DTB,4.0,7.0935556,-73.1117322,713
2017-02-08,2017,2,6,2,39,19,DTB,4.0,7.0995039,-73.1081632,94
2017-02-08,2017,2,6,2,39,2,DTB,2.0,7.1282929,-73.1264151,333
2017-02-08,2017,2,6,2,39,16,DTB,4.0,7.116333,-73.1087394,359
2017-02-08,2017,2,6,2,39,20,DTB,4.0,7.1139222,-73.1027997,1548
2017-02-08,2017,2,6,2,39,14,DTB,4.0,7.1243881,-73.1278968,445
2017-02-08,2017,2,6,2,39,20,DTB,2.0,7.119349,-73.1227416,0
2017-02-08,2017,2,6,2,39,17,DTB,2.0,7.1069395,-73.1050191,1219
2017-02-08,2017,2,6,2,39,15,DTB,2.0,7.1355277,-73.128478,48
2017-02-08,2017,2,6,2,39,18,DTB,4.0,7.1156642,-73.1250483,507
2017-02-08,2017,2,6,2,39,22,DTB,2.0,7.116333,-73.1087394,359
2017-02-08,2017,2,6,2,39,21,DTB,2.0,7.1262574,-73.1185448,469
2017-02-09,2017,2,6,3,40,9,DTB,2.0,7.1002292,-73.1251556,928
2017-02-09,2017,2,6,3,40,23,DTB,4.0,7.1089841,-73.1141976,28
2017-02-09,2017,2,6,3,40,18,DTB,4.0,7.1162405,-73.1087828,359
2017-02-09,2017,2,6,3,40,23,DTB,2.0,7.1188978,-73.1172658,466
2017-02-09,2017,2,6,3,40,11,DTB,2.0,7.1202311,-73.1245253,226
2017-02-09,2017,2,6,3,40,17,DTB,2.0,7.1092903,-73.1122981,71
2017-02-09,2017,2,6,3,40,9,DTB,4.0,7.094615,-73.126539,1038
2017-02-09,2017,2,6,3,40,22,DTB,2.0,7.1120376,-73.1214984,37
2017-02-09,2017,2,6,3,40,11,DTB,5.0,7.110472,-73.1194085,5
2017-02-09,2017,2,6,3,40,10,DTB,2.0,7.1360252,-73.125948,67
2017-02-09,2017,2,6,3,40,14,DTB,4.0,7.1208712,-73.1252866,207
2017-02-09,2017,2,6,3,40,8,DTB,4.0,7.0849571,-73.1220451,225
2017-02-09,2017,2,6,3,40,6,DTB,2.0,7.101948,-73.1006845,355
2017-02-10,2017,2,6,4,41,18,DTB,2.0,7.1120439,-73.1210832,37
2017-02-10,2017,2,6,4,41,17,DTB,2.0,7.0999166,-73.1292588,121
2017-02-10,2017,2,6,4,41,13,DTB,2.0,7.1263371,-73.1279653,84
2017-02-10,2017,2,6,4,41,6,DTB,4.0,7.1019033,-73.126198,56
2017-02-10,2017,2,6,4,41,10,DTB,4.0,7.1347457,-73.1199098,137
2017-02-10,2017,2,6,4,41,6,DTB,4.0,7.1024623,-73.1077033,23
2017-02-10,2017,2,6,4,41,5,DTB,2.0,7.1219546,-73.111267,599
2017-02-10,2017,2,6,4,41,2,DTB,2.0,7.1040456,-73.1061282,129
2017-02-10,2017,2,6,4,41,10,DTB,4.0,7.1347207,-73.103761,30
2017-02-11,2017,2,6,5,42,16,DTB,4.0,7.1006882,-73.12248,115
2017-02-11,2017,2,6,5,42,17,DTB,4.0,7.1174898,-73.1166573,26
2017-02-11,2017,2,6,5,42,13,DTB,2.0,7.1237825,-73.1275793,669
2017-02-11,2017,2,6,5,42,13,DTB,2.0,7.1328482,-73.1127792,914
2017-02-11,2017,2,6,5,42,10,DTB,4.0,7.1274663,-73.1260536,953
2017-02-11,2017,2,6,5,42,9,DTB,2.0,7.1069596,-73.1373742,123
2017-02-11,2017,2,6,5,42,8,DTB,2.0,7.1140398,-73.1081313,352
2017-02-11,2017,2,6,5,42,19,DTB,4.0,7.1274549,-73.1191323,1
2017-02-12,2017,2,6,6,43,3,DTB,2.0,7.1155987,-73.1222493,326
2017-02-12,2017,2,6,6,43,6,DTB,4.0,7.1128039,-73.1081148,732
2017-02-12,2017,2,6,6,43,11,DTB,2.0,7.119349,-73.1227416,0
2017-02-12,2017,2,6,6,43,8,DTB,4.0,7.1155019,-73.1150574,145
2017-02-12,2017,2,6,6,43,15,DTB,2.0,7.1128229,-73.1191759,725
2017-02-12,2017,2,6,6,43,22,DTB,2.0,7.1178886,-73.1172572,26
2017-02-12,2017,2,6,6,43,11,DTB,2.0,7.1166714,-73.1229318,499
2017-02-12,2017,2,6,6,43,15,DTB,2.0,7.122761,-73.128733,2
2017-02-13,2017,2,7,0,44,14,DTB,4.0,7.1187063,-73.1144616,1437
2017-02-13,2017,2,7,0,44,5,DTB,2.0,7.0931009,-73.1275267,1093
2017-02-13,2017,2,7,0,44,5,DTB,4.0,7.1188341,-73.1114986,177
2017-02-13,2017,2,7,0,44,6,DTB,4.0,7.102634,-73.1127572,825
2017-02-13,2017,2,7,0,44,10,DTB,4.0,7.1175894,-73.1112649,7
2017-02-13,2017,2,7,0,44,8,DTB,4.0,7.0853906,-73.1140016,167
2017-02-13,2017,2,7,0,44,17,DTB,4.0,7.121155,-73.1248685,135
2017-02-13,2017,2,7,0,44,18,DTB,2.0,7.1361279,-73.1185229,907
2017-02-13,2017,2,7,0,44,5,DTB,2.0,7.0961385,-73.1361773,959
2017-02-13,2017,2,7,0,44,7,DTB,4.0,7.0884659,-73.1181313,1097
2017-02-13,2017,2,7,0,44,12,DTB,4.0,7.119349,-73.1227416,0
2017-02-13,2017,2,7,0,44,18,DTB,2.0,7.1362717,-73.1286323,48
2017-02-13,2017,2,7,0,44,18,DTB,4.0,7.1286248,-73.1151632,522
2017-02-13,2017,2,7,0,44,17,DTB,2.0,7.1225978,-73.1264347,181
2017-02-14,2017,2,7,1,45,7,DTB,2.0,7.0880075,-73.1148479,191
2017-02-14,2017,2,7,1,45,7,DTB,4.0,7.1083614,-73.1297881,8
2017-02-14,2017,2,7,1,45,14,DTB,2.0,7.122761,-73.128733,2
2017-02-14,2017,2,7,1,45,14,DTB,2.0,7.1234805,-73.1162031,648
2017-02-14,2017,2,7,1,45,8,DTB,4.0,7.1168003,-73.1168099,377
2017-02-14,2017,2,7,1,45,13,DTB,4.0,7.1102855,-73.1143603,100
2017-02-14,2017,2,7,1,45,12,DTB,2.0,7.119349,-73.1227416,0
2017-02-15,2017,2,7,2,46,16,DTB,4.0,7.122761,-73.128733,2
2017-02-15,2017,2,7,2,46,19,DTB,4.0,7.1213583,-73.1165303,189
2017-02-15,2017,2,7,2,46,6,DTB,4.0,7.119349,-73.1227416,0
2017-02-15,2017,2,7,2,46,11,DTB,2.0,7.1324662,-73.1541962,51
2017-02-15,2017,2,7,2,46,18,DTB,4.0,7.1153279,-73.1122854,362
2017-02-15,2017,2,7,2,46,10,DTB,4.0,7.1217392,-73.1232306,503
2017-02-15,2017,2,7,2,46,17,DTB,4.0,7.1029624,-73.1239798,412
2017-02-15,2017,2,7,2,46,18,DTB,2.0,7.1468249,-73.1248881,296
2017-02-16,2017,2,7,3,47,15,DTB,4.0,7.0859045,-73.1135413,822
2017-02-16,2017,2,7,3,47,7,DTB,4.0,7.1021922,-73.113441,134
2017-02-16,2017,2,7,3,47,10,DTB,4.0,7.1324662,-73.1541962,51
2017-02-16,2017,2,7,3,47,9,DTB,4.0,7.1150958,-73.128357,494
2017-02-16,2017,2,7,3,47,19,DTB,2.0,7.1076693,-73.1364925,4
2017-02-16,2017,2,7,3,47,12,DTB,4.0,7.11931,-73.1214239,12
2017-02-16,2017,2,7,3,47,15,DTB,4.0,7.0965899,-73.1258842,821
2017-02-16,2017,2,7,3,47,16,DTB,2.0,7.1259054,-73.1292072,235
2017-02-16,2017,2,7,3,47,7,DTB,2.0,7.1017853,-73.1324826,587
2017-02-16,2017,2,7,3,47,9,DTB,4.0,7.1184152,-73.1090087,617
2017-02-16,2017,2,7,3,47,17,DTB,4.0,7.1162308,-73.1124224,396
2017-02-16,2017,2,7,3,47,17,DTB,4.0,7.1156742,-73.1131549,349
2017-02-16,2017,2,7,3,47,9,DTB,4.0,7.1145644,-73.1250262,32
2017-02-16,2017,2,7,3,47,9,DTB,4.0,7.11674,-73.11534,60
2017-02-17,2017,2,7,4,48,20,DTB,2.0,7.1077955,-73.110702,253
2017-02-17,2017,2,7,4,48,7,DTB,4.0,7.1282946,-73.1079949,1238
2017-02-17,2017,2,7,4,48,9,DTB,2.0,7.1078363,-73.116855,456
2017-02-17,2017,2,7,4,48,12,DTB,2.0,7.11629,-73.1205172,428
2017-02-17,2017,2,7,4,48,15,DTB,4.0,7.1398606,-73.1311458,1247
2017-02-17,2017,2,7,4,48,19,DTB,4.0,7.1273339,-73.1129514,224
2017-02-17,2017,2,7,4,48,21,DTB,4.0,7.0810356,-73.1223339,452
2017-02-17,2017,2,7,4,48,19,DTB,4.0,7.1322064,-73.1126267,914
2017-02-17,2017,2,7,4,48,19,DTB,4.0,7.1131379,-73.1104069,54
2017-02-17,2017,2,7,4,48,16,DTB,4.0,7.1219247,-73.1122761,194
2017-02-18,2017,2,7,5,49,17,DTB,4.0,7.1230704,-73.1087278,388
2017-02-18,2017,2,7,5,49,7,DTB,2.0,7.0819831,-73.1154736,392
2017-02-18,2017,2,7,5,49,11,DTB,4.0,7.122761,-73.128733,2
2017-02-18,2017,2,7,5,49,22,DTB,2.0,7.1073797,-73.1141144,335
2017-02-18,2017,2,7,5,49,12,DTB,4.0,7.0854502,-73.1179727,27
2017-02-18,2017,2,7,5,49,20,DTB,2.0,7.1039319,-73.1107608,22
2017-02-18,2017,2,7,5,49,13,DTB,2.0,7.1073749,-73.1095021,127
2017-02-18,2017,2,7,5,49,8,DTB,2.0,7.1210645,-73.1118881,252
2017-02-18,2017,2,7,5,49,17,DTB,2.0,7.1264317,-73.1267226,63
2017-02-19,2017,2,7,6,50,3,DTB,5.0,7.119349,-73.1227416,0
2017-02-19,2017,2,7,6,50,9,DTB,2.0,7.1210051,-73.1354605,1246
2017-02-19,2017,2,7,6,50,8,DTB,4.0,7.089364,-73.1324768,9
2017-02-19,2017,2,7,6,50,2,DTB,2.0,7.0954186,-73.1096737,433
2017-02-19,2017,2,7,6,50,15,DTB,2.0,7.1341788,-73.1293386,40
2017-02-19,2017,2,7,6,50,17,DTB,2.0,7.1209618,-73.1391671,213
2017-02-19,2017,2,7,6,50,14,DTB,2.0,7.1337052,-73.1255183,788
2017-02-19,2017,2,7,6,50,22,DTB,4.0,7.0854142,-73.115419,98
2017-02-19,2017,2,7,6,50,4,DTB,4.0,7.0830127,-73.1154515,915
2017-02-20,2017,2,8,0,51,21,DTB,4.0,7.1090832,-73.1142043,28
2017-02-20,2017,2,8,0,51,10,DTB,2.0,7.0840589,-73.1194454,622
2017-02-20,2017,2,8,0,51,16,DTB,2.0,7.1184837,-73.1292613,570
2017-02-20,2017,2,8,0,51,11,DTB,4.0,7.110282,-73.1182181,274
2017-02-20,2017,2,8,0,51,16,DTB,4.0,7.1215073,-73.1185232,506
2017-02-20,2017,2,8,0,51,18,DTB,4.0,7.1301558,-73.1056381,1507
2017-02-20,2017,2,8,0,51,19,DTB,2.0,7.1121172,-73.1147393,279
2017-02-21,2017,2,8,1,52,9,DTB,4.0,7.1115241,-73.1158876,432
2017-02-21,2017,2,8,1,52,18,DTB,2.0,7.1070654,-73.1196059,188
2017-02-21,2017,2,8,1,52,12,DTB,4.0,7.083625,-73.1149134,49
2017-02-21,2017,2,8,1,52,18,DTB,4.0,7.1152404,-73.1101866,936
2017-02-21,2017,2,8,1,52,14,DTB,2.0,7.1047338,-73.1101507,131
2017-02-21,2017,2,8,1,52,10,DTB,2.0,7.1274549,-73.1191323,1
2017-02-21,2017,2,8,1,52,19,DTB,2.0,7.1083614,-73.1297881,8
2017-02-22,2017,2,8,2,53,19,DTB,4.0,7.1200469,-73.1225437,903
2017-02-22,2017,2,8,2,53,11,DTB,2.0,7.114346,-73.1281609,750
2017-02-22,2017,2,8,2,53,12,DTB,2.0,7.1284548,-73.1210589,1343
2017-02-22,2017,2,8,2,53,13,DTB,2.0,7.117685,-73.1315864,220
2017-02-22,2017,2,8,2,53,12,DTB,2.0,7.119349,-73.1227416,0
2017-02-22,2017,2,8,2,53,15,DTB,2.0,7.1024623,-73.1077033,23
2017-02-22,2017,2,8,2,53,15,DTB,2.0,7.1278109,-73.1269004,185
2017-02-22,2017,2,8,2,53,17,DTB,2.0,7.088723,-73.1106189,175
2017-02-22,2017,2,8,2,53,21,DTB,2.0,7.1511228,-73.1358332,621
2017-02-23,2017,2,8,3,54,4,DTB,2.0,7.1027504,-73.167249,14
2017-02-23,2017,2,8,3,54,16,DTB,2.0,7.1181375,-73.1179722,24
2017-02-23,2017,2,8,3,54,12,DTB,2.0,7.1133575,-73.1318369,485
2017-02-23,2017,2,8,3,54,15,DTB,2.0,7.1400542,-73.1316867,430
2017-02-23,2017,2,8,3,54,20,DTB,2.0,7.1190609,-73.1240977,198
2017-02-23,2017,2,8,3,54,19,DTB,2.0,7.11674,-73.11534,60
2017-02-23,2017,2,8,3,54,6,DTB,4.0,7.119903,-73.1254519,250
2017-02-23,2017,2,8,3,54,11,DTB,4.0,7.1073749,-73.1095021,127
2017-02-23,2017,2,8,3,54,11,DTB,4.0,7.0812528,-73.1177196,351
2017-02-23,2017,2,8,3,54,17,DTB,4.0,7.110472,-73.1194085,5
2017-02-24,2017,2,8,4,55,21,DTB,4.0,7.1201991,-73.110071,541
2017-02-24,2017,2,8,4,55,5,DTB,4.0,7.119903,-73.1254519,250
2017-02-24,2017,2,8,4,55,11,DTB,4.0,7.119349,-73.1227416,0
2017-02-24,2017,2,8,4,55,12,DTB,4.0,7.1259776,-73.1155321,518
2017-02-24,2017,2,8,4,55,11,DTB,2.0,7.1113781,-73.1144981,47
2017-02-24,2017,2,8,4,55,21,DTB,2.0,7.122761,-73.128733,2
2017-02-24,2017,2,8,4,55,19,DTB,2.0,7.1311595,-73.1292546,637
2017-02-24,2017,2,8,4,55,11,DTB,4.0,7.11931,-73.1214239,12
2017-02-25,2017,2,8,5,56,14,DTB,4.0,7.1165752,-73.1141397,1009
2017-02-25,2017,2,8,5,56,8,DTB,2.0,7.1311886,-73.1127775,86
2017-02-25,2017,2,8,5,56,9,DTB,2.0,7.1263233,-73.1275391,84
2017-02-25,2017,2,8,5,56,21,DTB,4.0,7.1031382,-73.1216715,88
2017-02-25,2017,2,8,5,56,18,DTB,2.0,7.1014645,-73.1131467,483
2017-02-25,2017,2,8,5,56,15,DTB,4.0,7.1255397,-73.1182121,636
2017-02-25,2017,2,8,5,56,2,DTB,2.0,7.1201361,-73.1142593,214
2017-02-25,2017,2,8,5,56,11,DTB,2.0,7.1247765,-73.1178982,234
2017-02-25,2017,2,8,5,56,22,DTB,4.0,7.1150936,-73.1107432,276
2017-02-25,2017,2,8,5,56,22,DTB,2.0,7.1174965,-73.1122712,677
2017-02-25,2017,2,8,5,56,11,DTB,4.0,7.1054592,-73.115962,268
2017-02-26,2017,2,8,6,57,15,DTB,4.0,7.0901494,-73.109906,1023
2017-02-26,2017,2,8,6,57,15,DTB,4.0,7.0839564,-73.1298709,794
2017-02-26,2017,2,8,6,57,17,DTB,4.0,7.1029967,-73.1207648,88
2017-02-26,2017,2,8,6,57,11,DTB,2.0,7.1113781,-73.1144981,47
2017-02-27,2017,2,9,0,58,10,DTB,2.0,7.1124141,-73.1168961,1114
2017-02-27,2017,2,9,0,58,16,DTB,2.0,7.1262574,-73.1185448,469
2017-02-27,2017,2,9,0,58,21,DTB,4.0,7.1252966,-73.1281389,1115
2017-02-27,2017,2,9,0,58,9,DTB,4.0,7.1095675,-73.1098424,110
2017-02-27,2017,2,9,0,58,21,DTB,4.0,7.1123494,-73.1297143,46
2017-02-27,2017,2,9,0,58,15,DTB,2.0,7.1222761,-73.1106413,895
2017-02-28,2017,2,9,1,59,20,DTB,2.0,7.1082648,-73.1199169,108
2017-02-28,2017,2,9,1,59,12,DTB,2.0,7.1044326,-73.1182426,165
2017-02-28,2017,2,9,1,59,17,DTB,4.0,7.1301418,-73.1171282,322
2017-02-28,2017,2,9,1,59,10,DTB,4.0,7.1178017,-73.1195893,15
2017-02-28,2017,2,9,1,59,17,DTB,4.0,7.1166845,-73.1192173,120
2017-02-28,2017,2,9,1,59,22,DTB,4.0,7.1168026,-73.1098748,479
2017-02-28,2017,2,9,1,59,16,DTB,4.0,7.110472,-73.1194085,5
2017-02-28,2017,2,9,1,59,14,DTB,2.0,7.1181962,-73.119946,256
2017-02-28,2017,2,9,1,59,22,DTB,4.0,7.1256562,-73.115329,518
2017-02-28,2017,2,9,1,59,13,DTB,4.0,7.1321967,-73.1198415,347
2017-03-01,2017,3,9,2,60,11,DTB,4.0,7.1229429,-73.1171729,179
2017-03-01,2017,3,9,2,60,12,DTB,4.0,7.122761,-73.128733,2
2017-03-01,2017,3,9,2,60,16,DTB,2.0,7.1362717,-73.1286323,48
2017-03-01,2017,3,9,2,60,18,DTB,2.0,7.119349,-73.1227416,0
2017-03-01,2017,3,9,2,60,7,DTB,4.0,7.1027101,-73.1206229,88
2017-03-01,2017,3,9,2,60,11,DTB,2.0,7.1280891,-73.1107454,650
2017-03-01,2017,3,9,2,60,12,DTB,4.0,7.1163989,-73.1198953,120
2017-03-01,2017,3,9,2,60,18,DTB,2.0,7.1336462,-73.1315744,1428
2017-03-02,2017,3,9,3,61,1,DTB,2.0,7.1163989,-73.1198953,120
2017-03-02,2017,3,9,3,61,10,DTB,4.0,7.122761,-73.128733,2
2017-03-02,2017,3,9,3,61,14,DTB,4.0,7.1223226,-73.1170379,147
2017-03-02,2017,3,9,3,61,16,DTB,4.0,7.1047256,-73.1136196,34
2017-03-02,2017,3,9,3,61,22,DTB,2.0,7.1090832,-73.1142043,28
2017-03-02,2017,3,9,3,61,12,DTB,4.0,7.1290655,-73.1298292,3
2017-03-02,2017,3,9,3,61,8,DTB,4.0,7.1096162,-73.1249944,1528
2017-03-02,2017,3,9,3,61,7,DTB,4.0,7.1087404,-73.1097898,1005
2017-03-03,2017,3,9,4,62,16,DTB,4.0,7.1160863,-73.1262232,360
2017-03-03,2017,3,9,4,62,7,DTB,2.0,7.121155,-73.1248685,135
2017-03-03,2017,3,9,4,62,19,DTB,4.0,7.1093804,-73.1066066,1321
2017-03-03,2017,3,9,4,62,19,DTB,4.0,7.1034633,-73.1232582,126
2017-03-03,2017,3,9,4,62,21,DTB,4.0,7.0896513,-73.1100987,66
2017-03-03,2017,3,9,4,62,22,DTB,2.0,7.1257915,-73.1247273,488
2017-03-03,2017,3,9,4,62,12,DTB,4.0,7.1248965,-73.1244546,341
2017-03-03,2017,3,9,4,62,12,DTB,4.0,7.1024623,-73.1077033,23
2017-03-03,2017,3,9,4,62,14,DTB,2.0,7.1194898,-73.1115276,245
2017-03-03,2017,3,9,4,62,14,DTB,2.0,7.0842028,-73.1521033,116
2017-03-03,2017,3,9,4,62,12,DTB,2.0,7.1208293,-73.1283874,118
2017-03-03,2017,3,9,4,62,10,DTB,4.0,7.119349,-73.1227416,0
2017-03-03,2017,3,9,4,62,13,DTB,4.0,7.1387708,-73.1324716,112
2017-03-03,2017,3,9,4,62,10,DTB,4.0,7.117685,-73.1315864,220
2017-03-03,2017,3,9,4,62,7,DTB,2.0,7.1308021,-73.1137748,86
2017-03-03,2017,3,9,4,62,7,DTB,4.0,7.1389703,-73.1326393,112
2017-03-03,2017,3,9,4,62,8,DTB,2.0,7.1027504,-73.167249,14
2017-03-04,2017,3,9,5,63,12,DTB,2.0,7.0928475,-73.1087646,510
2017-03-04,2017,3,9,5,63,11,DTB,2.0,7.136919,-73.1252655,285
2017-03-04,2017,3,9,5,63,20,DTB,2.0,7.1041755,-73.1226494,172
2017-03-04,2017,3,9,5,63,19,DTB,4.0,7.1010145,-73.1154087,935
2017-03-04,2017,3,9,5,63,18,DTB,2.0,7.0871341,-73.1097747,202
2017-03-04,2017,3,9,5,63,16,DTB,2.0,7.1036839,-73.1136815,132
2017-03-04,2017,3,9,5,63,12,DTB,2.0,7.1360252,-73.125948,67
2017-03-04,2017,3,9,5,63,10,DTB,2.0,7.1148103,-73.1297051,222
2017-03-04,2017,3,9,5,63,10,DTB,2.0,7.1173812,-73.1195474,15
2017-03-04,2017,3,9,5,63,7,DTB,2.0,7.0849571,-73.1220451,225
2017-03-04,2017,3,9,5,63,8,DTB,2.0,7.122761,-73.128733,2
2017-03-04,2017,3,9,5,63,18,DTB,4.0,7.1039319,-73.1107608,22
2017-03-05,2017,3,9,6,64,18,DTB,4.0,7.1177514,-73.1154599,109
2017-03-05,2017,3,9,6,64,19,DTB,2.0,7.1203357,-73.1217863,330
2017-03-05,2017,3,9,6,64,8,DTB,2.0,7.1274549,-73.1191323,1
2017-03-05,2017,3,9,6,64,14,DTB,4.0,7.122761,-73.128733,2
2017-03-05,2017,3,9,6,64,15,DTB,4.0,7.1134429,-73.1162852,251
2017-03-05,2017,3,9,6,64,18,DTB,2.0,7.1089841,-73.1141976,28
2017-03-05,2017,3,9,6,64,17,DTB,2.0,7.1035983,-73.11421,272
2017-03-05,2017,3,9,6,64,11,DTB,2.0,7.1341788,-73.1293386,40
2017-03-05,2017,3,9,6,64,14,DTB,4.0,7.114425,-73.1250874,32
2017-03-05,2017,3,9,6,64,7,DTB,4.0,7.1215133,-73.1090318,614
2017-03-05,2017,3,9,6,64,18,DTB,4.0,7.1247012,-73.1252361,455
2017-03-05,2017,3,9,6,64,6,DTB,4.0,7.0854502,-73.1179727,27
2017-03-05,2017,3,9,6,64,11,DTB,4.0,7.110282,-73.1182181,274
2017-03-05,2017,3,9,6,64,7,DTB,2.0,7.122761,-73.128733,2
2017-03-05,2017,3,9,6,64,18,DTB,4.0,7.1073026,-73.1376768,536
2017-03-05,2017,3,9,6,64,7,DTB,2.0,7.1251582,-73.1171382,447
2017-03-06,2017,3,10,0,65,9,DTB,2.0,7.122761,-73.128733,2
2017-03-06,2017,3,10,0,65,9,DTB,2.0,7.1139047,-73.1124076,435
2017-03-06,2017,3,10,0,65,3,DTB,2.0,7.1278237,-73.1117839,17
2017-03-06,2017,3,10,0,65,9,DTB,4.0,7.1218891,-73.12803,608
2017-03-06,2017,3,10,0,65,12,DTB,2.0,7.1027504,-73.167249,14
2017-03-06,2017,3,10,0,65,20,DTB,2.0,7.1274549,-73.1191323,1
2017-03-06,2017,3,10,0,65,16,DTB,2.0,7.1240823,-73.1297082,609
2017-03-06,2017,3,10,0,65,21,DTB,2.0,7.1316677,-73.1224857,575
2017-03-06,2017,3,10,0,65,22,DTB,2.0,7.1199437,-73.1327042,623
2017-03-06,2017,3,10,0,65,15,DTB,2.0,7.1069596,-73.1373742,123
2017-03-06,2017,3,10,0,65,14,DTB,2.0,7.0973215,-73.1276072,502
2017-03-07,2017,3,10,1,66,0,DTB,2.0,7.119349,-73.1227416,0
2017-03-07,2017,3,10,1,66,14,DTB,4.0,7.1265638,-73.1179105,197
2017-03-07,2017,3,10,1,66,11,DTB,2.0,7.1360788,-73.124147,314
2017-03-07,2017,3,10,1,66,8,DTB,2.0,7.119349,-73.1227416,0
2017-03-08,2017,3,10,2,67,12,DTB,4.0,7.1233908,-73.1144024,873
2017-03-08,2017,3,10,2,67,17,DTB,2.0,7.1184837,-73.1292613,570
2017-03-08,2017,3,10,2,67,19,DTB,2.0,7.12674,-73.1107316,688
2017-03-08,2017,3,10,2,67,11,DTB,2.0,7.0853015,-73.1180906,27
2017-03-08,2017,3,10,2,67,5,DTB,5.0,7.1346633,-73.1202503,137
2017-03-08,2017,3,10,2,67,6,DTB,2.0,7.116333,-73.1087394,359
2017-03-08,2017,3,10,2,67,5,DTB,2.0,7.089364,-73.1324768,9
2017-03-08,2017,3,10,2,67,8,DTB,2.0,7.1078164,-73.1193421,564
2017-03-08,2017,3,10,2,67,9,DTB,4.0,7.1204796,-73.1291276,552
2017-03-08,2017,3,10,2,67,17,DTB,4.0,7.122761,-73.128733,2
2017-03-08,2017,3,10,2,67,16,DTB,2.0,7.1301418,-73.1171282,322
2017-03-08,2017,3,10,2,67,14,DTB,4.0,7.1047338,-73.1101507,131
2017-03-08,2017,3,10,2,67,9,DTB,4.0,7.1362097,-73.1251083,289
2017-03-09,2017,3,10,3,68,5,DTB,2.0,7.1090832,-73.1142043,28
2017-03-09,2017,3,10,3,68,8,DTB,2.0,7.1222671,-73.1252499,366
2017-03-09,2017,3,10,3,68,15,DTB,2.0,7.1211974,-73.1193572,50
2017-03-09,2017,3,10,3,68,5,DTB,4.0,7.108152,-73.117847,75
2017-03-09,2017,3,10,3,68,16,DTB,2.0,7.1228928,-73.1202171,80
2017-03-09,2017,3,10,3,68,9,DTB,4.0,7.1201035,-73.1264912,336
2017-03-09,2017,3,10,3,68,10,DTB,4.0,7.0800029,-73.1136133,1020
2017-03-09,2017,3,10,3,68,17,DTB,4.0,7.1255455,-73.1205492,411
2017-03-09,2017,3,10,3,68,15,DTB,4.0,7.1079486,-73.1095956,196
2017-03-09,2017,3,10,3,68,11,DTB,2.0,7.1000728,-73.1129628,582
2017-03-10,2017,3,10,4,69,10,DTB,5.0,7.1402413,-73.1316025,430
